Siderophore ID,Siderophore name,Siderophore other name,Count,Hydroxamate,Catecholate,Phenolate,Carboxylate,Carboxylate in Citrate,Alpha-Hydroxycarboxylate,Hydroxyphenyloxazoline,Hydroxyphenylthiazoline,Alpha-Aminocarboxylate,Alpha-Hydroxyimidazole,Alpha-Hydroxycarboxylate in Citrate,Diazeniumdiolate,2-Nitrosophenol,Repetition denticity,Theoretical denticity,Ligand Type,Biosynthetic Type,Canonical SMILES,monomers Name,monomers Number,coverage,missing Monomers Number,Molecular Formula,Molecular Weight,Species,Bacteria,Fungi,Plant,Animal,Actinomycetota,Cyanobacteriota,Bacillota,Pseudomonadota,Bacteroidota,Myxococcota,Ascomycota,Basidiomycota,Mucoromycota,Zoopagomycota,Streptophyta,Chordata,Phylum,Hydroxamate source,Catecholate source,Alpha-Hydroxycarboxylate source,Hydroxyphenyloxazoline source,Hydroxyphenylthiazoline source,Alpha-Hydroxyimidazole source,Diazeniumdiolate source,2-Nitrosophenol source,References,Biosynthetic Type Reference,Fe3+ Affinity Reference,logKf Fe3+,pFe3+,Redox potential,C,H,N,O,S,C/H,C/N,C/O,C/S,Contributor,Siderophore Cluster,Siderophore Group,Siderophore Index,Predicted logS,"Predicted diffusion coefficient (10^(-10) m2 s-1) in H2O, 298.15K"
709,Variochelin C,,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,6,Alpha-Hydroxycarboxylate/Hydroxamate,NRPS,CCCCCCCCCC(=O)N[C@@H](CCCNC(=N)N)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)N[C@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)O)[C@H](O)C(=O)O,"Pro, Ser, Ac-OH-Orn, Ac-OH-Orn, NGd-5OHBA-Put, C10:0, OH-Asp",7,1,0,C45H79N11O17,1046.174257,Variovorax sp. H002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Orn derivatives,,Asp,,,,,,"Haedar, Jabal Rahmat, Aya Yoshimura, and Toshiyuki Wakimoto. ""New variochelins from soil-isolated Variovorax sp. H002."" Beilstein Journal of Organic Chemistry 20.1 (2024): 692-700.","Kurth, Colette, et al. ""Variochelins, lipopeptide siderophores from Variovorax boronicumulans discovered by genome mining."" Journal of natural products 79.4 (2016): 865-872.",,,,,45,79,11,17,0,0.569620253,4.090909091,2.647058824,0,Ruolin He,2,5,5,-2.69,3.261505107
288,Variochelin B,,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,6,Alpha-Hydroxycarboxylate/Hydroxamate,NRPS,CCCCCCCCCCCCCC(=O)N[C@@H](CCCNC(=N)N)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)N[C@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)O)[C@H](O)C(=O)O,"NGd-5OHBA-Put, C14:0, OH-Asp, Ser, Pro, Ac-OH-Orn, Ac-OH-Orn",7,1,0,C49H87N11O17,1102.280745,Variovorax boronicumulans BAM-48; Variovorax sp. H002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Orn derivatives,,Asp,,,,,,"Kurth, Colette, et al. ""Variochelins, lipopeptide siderophores from Variovorax boronicumulans discovered by genome mining."" Journal of natural products 79.4 (2016): 865-872.; Haedar, Jabal Rahmat, Aya Yoshimura, and Toshiyuki Wakimoto. ""New variochelins from soil-isolated Variovorax sp. H002."" Beilstein Journal of Organic Chemistry 20.1 (2024): 692-700.","Kurth, Colette, et al. ""Variochelins, lipopeptide siderophores from Variovorax boronicumulans discovered by genome mining."" Journal of natural products 79.4 (2016): 865-872.",,,,,49,87,11,17,0,0.563218391,4.454545455,2.882352941,0,Ruolin He,2,5,2,-3.154,3.194733828
711,Variochelin E,,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,6,Alpha-Hydroxycarboxylate/Hydroxamate,NRPS,CCCCCC/C=C/CCCCCC(=O)N[C@@H](CCCNC(=N)N)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)N[C@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)O)[C@H](O)C(=O)O,"NGd-5OHBA-Put, C14:1(7), Ac-OH-Orn, Pro, OH-Asp, Ac-OH-Orn, Ser",7,1,0,C49H85N11O17,1100.264863,Variovorax sp. H002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Orn derivatives,,Asp,,,,,,"Haedar, Jabal Rahmat, Aya Yoshimura, and Toshiyuki Wakimoto. ""New variochelins from soil-isolated Variovorax sp. H002."" Beilstein Journal of Organic Chemistry 20.1 (2024): 692-700.","Kurth, Colette, et al. ""Variochelins, lipopeptide siderophores from Variovorax boronicumulans discovered by genome mining."" Journal of natural products 79.4 (2016): 865-872.",,,,,49,85,11,17,0,0.576470588,4.454545455,2.882352941,0,Ruolin He,2,5,4,-3.133,3.197046759
710,Variochelin D,,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,6,Alpha-Hydroxycarboxylate/Hydroxamate,NRPS,CC/C=C/CCCCCCCC(=O)N[C@@H](CCCNC(=N)N)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)N[C@H](CO)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)O)[C@H](O)C(=O)O,"Pro, Ser, OH-Asp, Ac-OH-Orn, Ac-OH-Orn, NGd-5OHBA-Put, C12:1(5)",7,1,0,C47H81N11O17,1072.211619,Variovorax sp. H002,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Orn derivatives,,Asp,,,,,,"Haedar, Jabal Rahmat, Aya Yoshimura, and Toshiyuki Wakimoto. ""New variochelins from soil-isolated Variovorax sp. H002."" Beilstein Journal of Organic Chemistry 20.1 (2024): 692-700.","Kurth, Colette, et al. ""Variochelins, lipopeptide siderophores from Variovorax boronicumulans discovered by genome mining."" Journal of natural products 79.4 (2016): 865-872.",,,,,47,81,11,17,0,0.580246914,4.272727273,2.764705882,0,Ruolin He,2,5,3,-2.9,3.229886724
721,Amphibactin U,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NRPS,CCCCCC/C=C/CCCCCCC(=O)N[C@@H](CCCN(O)C(=O)O)C(=O)N(C)[C@H](CCCN(O)C(C)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)O,"NMe-Ac-OH-Orn, C15:1(8), Ac-OH-Orn, Ser, Ac-OH-Orn",5,1,0,C39H69N7O14,860.00538,Vibrio cyclitrophicus 1F53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Orn derivatives,,,,,,,,"Walker, Lawrence R., et al. ""Unambiguous identification and discovery of bacterial siderophores by direct injection 21 Tesla Fourier transform ion cyclotron resonance mass spectrometry."" Metallomics 9.1 (2017): 82-92.","Galvis, Fabián, et al. ""The marine bivalve molluscs pathogen Vibrio neptunius produces the siderophore amphibactin, which is widespread in molluscs microbiota."" Environmental Microbiology 22.12 (2020): 5467-5482.",,,,,39,69,7,14,0,0.565217391,5.571428571,2.785714286,0,Ruolin He,2,4,37,-3.394,3.526671954
722,Amphibactin V,,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NRPS,CCCCCCCCCCCCCCC(=O)N[C@@H](CCCN(O)C(=O)O)C(=O)N(C)[C@H](CCCN(O)C(C)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)O,"NMe-Ac-OH-Orn, Ser, C15:0, Ac-OH-Orn, Ac-OH-Orn",5,1,0,C39H71N7O14,862.021262,Vibrio neptunius; Vibrio cyclitrophicus 1F53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Orn derivatives,,,,,,,,"Walker, Lawrence R., et al. ""Unambiguous identification and discovery of bacterial siderophores by direct injection 21 Tesla Fourier transform ion cyclotron resonance mass spectrometry."" Metallomics 9.1 (2017): 82-92.; Galvis, Fabián, et al. ""The marine bivalve molluscs pathogen Vibrio neptunius produces the siderophore amphibactin, which is widespread in molluscs microbiota."" Environmental Microbiology 22.12 (2020): 5467-5482.","Galvis, Fabián, et al. ""The marine bivalve molluscs pathogen Vibrio neptunius produces the siderophore amphibactin, which is widespread in molluscs microbiota."" Environmental Microbiology 22.12 (2020): 5467-5482.",,,,,39,71,7,14,0,0.549295775,5.571428571,2.785714286,0,Yanzhao Wu; Jiqi Shao; Ruolin He,2,4,38,-3.429,3.523360408
262,Moanachelin ala-B,,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,Putative NRPS,CCCCCCCCCCCC(=O)N[C@H](CCCN(O)C(C)=O)C(=O)N[C@H](CCCN(O)C(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)O,"Ac-OH-Orn, Ala, Ac-OH-Orn, C12:0, Ac-OH-Orn",5,1,0,C36H65N7O12,787.942586,Vibrio sp. Nt1.; Vibrio cyclitrophicus 1F53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Orn derivatives,,,,,,,,"Gauglitz, Julia M., and Alison Butler. ""Amino acid variability in the peptide composition of a suite of amphiphilic peptide siderophores from an open ocean Vibrio species."" JBIC Journal of Biological Inorganic Chemistry 18 (2013): 489-497.; Walker, Lawrence R., et al. ""Unambiguous identification and discovery of bacterial siderophores by direct injection 21 Tesla Fourier transform ion cyclotron resonance mass spectrometry."" Metallomics 9.1 (2017): 82-92.",,,,,,36,65,7,12,0,0.553846154,5.142857143,3,0,Ruolin He,2,4,6,-3.613,3.653069491
261,Moanachelin ala-D,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,Putative NRPS,CCCCCCCCCCCCCC(=O)N[C@H](CCCN(O)C(C)=O)C(=O)N[C@H](CCCN(O)C(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)O,"Ac-OH-Orn, Ala, Ac-OH-Orn, C14:0, Ac-OH-Orn",5,1,0,C38H69N7O12,815.99583,Vibrio sp. Nt1.,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Orn derivatives,,,,,,,,"Gauglitz, Julia M., and Alison Butler. ""Amino acid variability in the peptide composition of a suite of amphiphilic peptide siderophores from an open ocean Vibrio species."" JBIC Journal of Biological Inorganic Chemistry 18 (2013): 489-497.",,,,,,38,69,7,12,0,0.550724638,5.428571429,3.166666667,0,Ruolin He,2,4,5,-3.951,3.601923381
260,Moanachelin gly-B,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,Putative NRPS,CCCCCCCCCCCC(=O)N[C@H](CCCN(O)C(C)=O)C(=O)N[C@H](CCCN(O)C(C)=O)C(=O)NCC(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)O,"Ac-OH-Orn, C12:0, Ac-OH-Orn, Gly, Ac-OH-Orn",5,1,0,C35H63N7O12,773.915964,Vibrio sp. Nt1.,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Orn derivatives,,,,,,,,"Gauglitz, Julia M., and Alison Butler. ""Amino acid variability in the peptide composition of a suite of amphiphilic peptide siderophores from an open ocean Vibrio species."" JBIC Journal of Biological Inorganic Chemistry 18 (2013): 489-497.",,,,,,35,63,7,12,0,0.555555556,5,2.916666667,0,Ruolin He,2,4,4,-3.423,3.679655603
259,Moanachelin gly-D,,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,Putative NRPS,CCCCCCCCCCCCCC(=O)N[C@H](CCCN(O)C(C)=O)C(=O)N[C@H](CCCN(O)C(C)=O)C(=O)NCC(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)O,"Gly, Ac-OH-Orn, Ac-OH-Orn, C14:0, Ac-OH-Orn",5,1,0,C37H67N7O12,801.969208,Vibrio sp. Nt1.; Vibrio cyclitrophicus 1F53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Orn derivatives,,,,,,,,"Gauglitz, Julia M., and Alison Butler. ""Amino acid variability in the peptide composition of a suite of amphiphilic peptide siderophores from an open ocean Vibrio species."" JBIC Journal of Biological Inorganic Chemistry 18 (2013): 489-497.; Walker, Lawrence R., et al. ""Unambiguous identification and discovery of bacterial siderophores by direct injection 21 Tesla Fourier transform ion cyclotron resonance mass spectrometry."" Metallomics 9.1 (2017): 82-92.",,,,,,37,67,7,12,0,0.552238806,5.285714286,3.083333333,0,Ruolin He,2,4,3,-3.767,3.627168585
258,Moanachelin gly-E,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,Putative NRPS,CCCCCCCC/C=C/CCCCCC(=O)N[C@H](CCCN(O)C(C)=O)C(=O)N[C@H](CCCN(O)C(C)=O)C(=O)NCC(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)O,"Ac-OH-Orn, Gly, Ac-OH-Orn, Ac-OH-Orn, C16:1(7)",5,1,0,C39H69N7O12,828.00657,Vibrio sp. Nt1.,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Orn derivatives,,,,,,,,"Gauglitz, Julia M., and Alison Butler. ""Amino acid variability in the peptide composition of a suite of amphiphilic peptide siderophores from an open ocean Vibrio species."" JBIC Journal of Biological Inorganic Chemistry 18 (2013): 489-497.",,,,,,39,69,7,12,0,0.565217391,5.571428571,3.25,0,Ruolin He,2,4,2,-4.065,3.580806457
257,Moanachelin gly-C,,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,Putative NRPS,CCCCCC/C=C/CCCCCC(=O)N[C@H](CCCN(O)C(C)=O)C(=O)N[C@H](CCCN(O)C(C)=O)C(=O)NCC(=O)N[C@@H](CCCN(O)C(C)=O)C(=O)O,"Ac-OH-Orn, Gly, Ac-OH-Orn, Ac-OH-Orn, C14:1(7)",5,1,0,C37H65N7O12,799.953326,Vibrio sp. Nt1.; Vibrio cyclitrophicus 1F53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Orn derivatives,,,,,,,,"Gauglitz, Julia M., and Alison Butler. ""Amino acid variability in the peptide composition of a suite of amphiphilic peptide siderophores from an open ocean Vibrio species."" JBIC Journal of Biological Inorganic Chemistry 18 (2013): 489-497.; Walker, Lawrence R., et al. ""Unambiguous identification and discovery of bacterial siderophores by direct injection 21 Tesla Fourier transform ion cyclotron resonance mass spectrometry."" Metallomics 9.1 (2017): 82-92.",,,,,,37,65,7,12,0,0.569230769,5.285714286,3.083333333,0,Ruolin He,2,4,1,-3.734,3.63085
270,Amphibactin E,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NRPS,CCCCCC/C=C\CCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O,"Ser, Ac-OH-Orn, Ac-OH-Orn, C16:1(9), Ac-OH-Orn",5,1,0,C40H71N7O13,858.032597,Vibrio sp. HC0601C5; Alcanivorax borkumensis SK2; Vibrio neptunius; Vibrio cyclitrophicus 1F53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Orn derivatives,,,,,,,,"Vraspir, Julia M., Pamela D. Holt, and Alison Butler. ""Identification of new members within suites of amphiphilic marine siderophores."" Biometals 24 (2011): 85-92.; Kem, Michelle P., et al. ""Amphiphilic siderophore production by oil-associating microbes."" Metallomics 6.6 (2014): 1150-1155.; Walker, Lawrence R., et al. ""Unambiguous identification and discovery of bacterial siderophores by direct injection 21 Tesla Fourier transform ion cyclotron resonance mass spectrometry."" Metallomics 9.1 (2017): 82-92.; Galvis, Fabián, et al. ""The marine bivalve molluscs pathogen Vibrio neptunius produces the siderophore amphibactin, which is widespread in molluscs microbiota."" Environmental Microbiology 22.12 (2020): 5467-5482.","Galvis, Fabián, et al. ""The marine bivalve molluscs pathogen Vibrio neptunius produces the siderophore amphibactin, which is widespread in molluscs microbiota."" Environmental Microbiology 22.12 (2020): 5467-5482.",,,,,40,71,7,13,0,0.563380282,5.714285714,3.076923077,0,Shaohua Gu; Ruolin He,2,4,14,-3.75,3.529923714
268,Amphibactin I,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NRPS,CCCCCCCC/C=C\CCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O,"Ser, Ac-OH-Orn, Ac-OH-Orn, C18:1(9), Ac-OH-Orn",5,1,0,C42H75N7O13,886.085841,Vibrio sp.; Alcanivorax borkumensis SK2; Vibrio cyclitrophicus 1F53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Orn derivatives,,,,,,,,"Martinez, Jennifer S., et al. ""Structure and membrane affinity of a suite of amphiphilic siderophores produced by a marine bacterium."" Proceedings of the National Academy of Sciences 100.7 (2003): 3754-3759.; Kem, Michelle P., et al. ""Amphiphilic siderophore production by oil-associating microbes."" Metallomics 6.6 (2014): 1150-1155.; Walker, Lawrence R., et al. ""Unambiguous identification and discovery of bacterial siderophores by direct injection 21 Tesla Fourier transform ion cyclotron resonance mass spectrometry."" Metallomics 9.1 (2017): 82-92.","Galvis, Fabián, et al. ""The marine bivalve molluscs pathogen Vibrio neptunius produces the siderophore amphibactin, which is widespread in molluscs microbiota."" Environmental Microbiology 22.12 (2020): 5467-5482.",,,,,42,75,7,13,0,0.56,6,3.230769231,0,Shaohua Gu; Ruolin He,2,4,12,-4.06,3.484684184
269,Amphibactin S,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NRPS,CCCCCC/C=C/CCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O,"Ac-OH-Orn, Ser, Ac-OH-Orn, C14:1(7), Ac-OH-Orn",5,1,0,C38H67N7O13,829.979353,Vibrio sp. HC0601C5; Alcanivorax borkumensis SK2; Vibrio neptunius; Vibrio cyclitrophicus 1F53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Orn derivatives,,,,,,,,"Martinez, Jennifer S., et al. ""Structure and membrane affinity of a suite of amphiphilic siderophores produced by a marine bacterium."" Proceedings of the National Academy of Sciences 100.7 (2003): 3754-3759.; Kem, Michelle P., et al. ""Amphiphilic siderophore production by oil-associating microbes."" Metallomics 6.6 (2014): 1150-1155.; Walker, Lawrence R., et al. ""Unambiguous identification and discovery of bacterial siderophores by direct injection 21 Tesla Fourier transform ion cyclotron resonance mass spectrometry."" Metallomics 9.1 (2017): 82-92.; Galvis, Fabián, et al. ""The marine bivalve molluscs pathogen Vibrio neptunius produces the siderophore amphibactin, which is widespread in molluscs microbiota."" Environmental Microbiology 22.12 (2020): 5467-5482.","Galvis, Fabián, et al. ""The marine bivalve molluscs pathogen Vibrio neptunius produces the siderophore amphibactin, which is widespread in molluscs microbiota."" Environmental Microbiology 22.12 (2020): 5467-5482.",,,,,38,67,7,13,0,0.567164179,5.428571429,2.923076923,0,Ruolin He,2,4,13,-3.425,3.577380842
267,Amphibactin G,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NRPS,CCCCCCCCCC/C=C\CCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O,"Ac-OH-Orn, Ac-OH-Orn, Ser, C20:1(9), Ac-OH-Orn",5,1,0,C44H79N7O13,914.139085,Vibrio sp.; Alcanivorax borkumensis SK2; Vibrio cyclitrophicus 1F53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Orn derivatives,,,,,,,,"Martinez, Jennifer S., et al. ""Structure and membrane affinity of a suite of amphiphilic siderophores produced by a marine bacterium."" Proceedings of the National Academy of Sciences 100.7 (2003): 3754-3759.; Kem, Michelle P., et al. ""Amphiphilic siderophore production by oil-associating microbes."" Metallomics 6.6 (2014): 1150-1155.; Walker, Lawrence R., et al. ""Unambiguous identification and discovery of bacterial siderophores by direct injection 21 Tesla Fourier transform ion cyclotron resonance mass spectrometry."" Metallomics 9.1 (2017): 82-92.","Galvis, Fabián, et al. ""The marine bivalve molluscs pathogen Vibrio neptunius produces the siderophore amphibactin, which is widespread in molluscs microbiota."" Environmental Microbiology 22.12 (2020): 5467-5482.",,,,,44,79,7,13,0,0.556962025,6.285714286,3.384615385,0,Shaohua Gu; Ruolin He,2,4,11,-4.348,3.441491456
266,Amphibactin H,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NRPS,CCCCCCCCCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O,"Ac-OH-Orn, Ser, Ac-OH-Orn, Ac-OH-Orn, C16:0",5,1,0,C40H73N7O13,860.048479,Vibrio sp. HC0601C5; Alcanivorax borkumensis SK2; Vibrio neptunius; Vibrio cyclitrophicus 1F53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Orn derivatives,,,,,,,,"Vraspir, Julia M., Pamela D. Holt, and Alison Butler. ""Identification of new members within suites of amphiphilic marine siderophores."" Biometals 24 (2011): 85-92.; Kem, Michelle P., et al. ""Amphiphilic siderophore production by oil-associating microbes."" Metallomics 6.6 (2014): 1150-1155.; Walker, Lawrence R., et al. ""Unambiguous identification and discovery of bacterial siderophores by direct injection 21 Tesla Fourier transform ion cyclotron resonance mass spectrometry."" Metallomics 9.1 (2017): 82-92.; Galvis, Fabián, et al. ""The marine bivalve molluscs pathogen Vibrio neptunius produces the siderophore amphibactin, which is widespread in molluscs microbiota."" Environmental Microbiology 22.12 (2020): 5467-5482.","Galvis, Fabián, et al. ""The marine bivalve molluscs pathogen Vibrio neptunius produces the siderophore amphibactin, which is widespread in molluscs microbiota."" Environmental Microbiology 22.12 (2020): 5467-5482.",,,,,40,73,7,13,0,0.547945205,5.714285714,3.076923077,0,Shaohua Gu; Ruolin He,2,4,10,-3.784,3.526601035
264,Amphibactin T,,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NRPS,CCCCCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O,"Ser, Ac-OH-Orn, Ac-OH-Orn, C12:0, Ac-OH-Orn",5,1,0,C36H65N7O13,803.941991,Vibrio sp. HC0601C5; Alcanivorax borkumensis SK2; Azotobacter chroococcum NCIMB 8003; Azotobacter chroococcum B3; Vibrio neptunius; Vibrio cyclitrophicus 1F53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Orn derivatives,,,,,,,,"Martinez, Jennifer S., et al. ""Structure and membrane affinity of a suite of amphiphilic siderophores produced by a marine bacterium."" Proceedings of the National Academy of Sciences 100.7 (2003): 3754-3759.; Kem, Michelle P., et al. ""Amphiphilic siderophore production by oil-associating microbes."" Metallomics 6.6 (2014): 1150-1155.; Walker, Lawrence R., et al. ""Unambiguous identification and discovery of bacterial siderophores by direct injection 21 Tesla Fourier transform ion cyclotron resonance mass spectrometry."" Metallomics 9.1 (2017): 82-92.; Zhang, Xinning, Oliver Baars, and François MM Morel. ""Genetic, structural, and functional diversity of low and high-affinity siderophores in strains of nitrogen fixing Azotobacter chroococcum."" Metallomics 11.1 (2019): 201-212.; Galvis, Fabián, et al. ""The marine bivalve molluscs pathogen Vibrio neptunius produces the siderophore amphibactin, which is widespread in molluscs microbiota."" Environmental Microbiology 22.12 (2020): 5467-5482.","Galvis, Fabián, et al. ""The marine bivalve molluscs pathogen Vibrio neptunius produces the siderophore amphibactin, which is widespread in molluscs microbiota."" Environmental Microbiology 22.12 (2020): 5467-5482.",,,,,36,65,7,13,0,0.553846154,5.142857143,2.769230769,0,Ruolin He,2,4,8,-3.13,3.623578987
265,Amphibactin D,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NRPS,CCCCCCCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O,"Ac-OH-Orn, C14:0, Ser, Ac-OH-Orn, Ac-OH-Orn",5,1,0,C38H69N7O13,831.995235,Vibrio sp. HC0601C5; Alcanivorax borkumensis SK2; Vibrio neptunius; Vibrio cyclitrophicus 1F53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Orn derivatives,,,,,,,,"Vraspir, Julia M., Pamela D. Holt, and Alison Butler. ""Identification of new members within suites of amphiphilic marine siderophores."" Biometals 24 (2011): 85-92.; Kem, Michelle P., et al. ""Amphiphilic siderophore production by oil-associating microbes."" Metallomics 6.6 (2014): 1150-1155.; Walker, Lawrence R., et al. ""Unambiguous identification and discovery of bacterial siderophores by direct injection 21 Tesla Fourier transform ion cyclotron resonance mass spectrometry."" Metallomics 9.1 (2017): 82-92.; Galvis, Fabián, et al. ""The marine bivalve molluscs pathogen Vibrio neptunius produces the siderophore amphibactin, which is widespread in molluscs microbiota."" Environmental Microbiology 22.12 (2020): 5467-5482.","Galvis, Fabián, et al. ""The marine bivalve molluscs pathogen Vibrio neptunius produces the siderophore amphibactin, which is widespread in molluscs microbiota."" Environmental Microbiology 22.12 (2020): 5467-5482.",,,,,38,69,7,13,0,0.550724638,5.428571429,2.923076923,0,Shaohua Gu; Ruolin He,2,4,9,-3.46,3.573892686
263,Amphibactin ACB,,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NRPS,CCCCCCCCCC(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CCCN(O)C(C)=O)C(=O)NC(CO)C(=O)NC(CCCN(O)C(C)=O)C(=O)O,"Ac-OH-Orn, Ser, Ac-OH-Orn, Ac-OH-Orn, C10:0",5,1,0,C34H61N7O13,775.888747,Azotobacter chroococcum NCIMB 8003; Azotobacter chroococcum B3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Orn derivatives,,,,,,,,"Zhang, Xinning, Oliver Baars, and François MM Morel. ""Genetic, structural, and functional diversity of low and high-affinity siderophores in strains of nitrogen fixing Azotobacter chroococcum."" Metallomics 11.1 (2019): 201-212.","Galvis, Fabián, et al. ""The marine bivalve molluscs pathogen Vibrio neptunius produces the siderophore amphibactin, which is widespread in molluscs microbiota."" Environmental Microbiology 22.12 (2020): 5467-5482.",,,,,34,61,7,13,0,0.557377049,4.857142857,2.615384615,0,Ruolin He,2,4,7,-2.801,3.675873819
